GDP/breakdown at constant 2005 prices in US Dollars (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Andorra,General government final consumption expenditure,85390862,90921613,97186942,104614983,115035079,122147658,136307252,142728106,150147795,156534799,168063825,179386324,183803833,192639639,193003898,201040223,204912634,223440907,232518589,251690066,268031981,286224374,303989510,309968887,307265243,313105730,325639830,345687206,353681505,366236296,368080267,407449289,432828005,465935635,518352017,562282958,591376453,605829512,581678029,591597651,548469968,525057024,500084151,490489870,492597953
Andorra,Gross capital formation,243182141,233963603,265071608,300214587,351856979,334466756,326119486,311151067,289434747,282274008,298408551,277651094,279579333,273760502,264124605,273186908,294390484,331198780,380955719,420253537,438767174,436203986,407241252,359456857,371246247,396766122,409894081,455181916,497227333,552955327,584806150,653481146,700396682,773352555,868553566,974949572,1066454629,1074004227,917132410,709487322,629693443,560512888,514094772,478502287,501078139
Andorra,Gross fixed capital formation (including Acquisitions less disposals of valuables),233469003,223413912,253001779,288874612,322880171,306634858,298750063,294928570,283357459,269955550,282205140,280332625,280959585,278119132,259445957,272617543,288962434,322839592,366998374,406777265,426302519,424686124,394575102,359002412,364940258,390610819,404808396,450672069,488957809,540985314,575232449,645082632,693189891,768661651,861631312,970921548,1058168618,1064097448,905227946,702597823,615934384,549463107,509647924,480106772,496661629
Andorra,Changes in inventories,9713138,10549692,12069830,11339976,28976808,27831898,27369422,16222496,6077290,12318458,16203410,-2681530,-1380252,-4358630,4678649,569365,5428050,8359188,13957345,13476272,12464655,11517862,12666150,454445,6305991,6155303,5085685,4509847,8269525,11970012,9573702,8398515,7206792,4690906,6922254,4028024,8286012,9906781,11904465,6889499,13759060,11049782,4446849,-1604484,4416511
Andorra,Exports of goods and services,105222797,118128814,130953051,140966322,147357300,139067531,145879953,158197900,168115327,166059939,176993377,201405572,212602629,243106671,276343647,276940924,249393845,256393466,263038848,264574141,260064869,267295338,277085199,299999506,352283366,389015999,429129917,521395381,547025484,574103205,629617344,685183874,689371055,707309722,760592348,801241871,847543009,881116905,784531441,654845078,682379609,739938583,777828270,798715658,824532228
Andorra,Imports of goods and services,117933565,116115082,134944583,155374114,205450462,186470306,201858606,188633718,166541848,170054634,212405282,234563880,243140780,261896598,260711434,263646544,233410145,267116368,293036641,328879965,326602607,332086548,336404254,323693562,367446300,406161263,430830217,517037947,557425553,616373343,695744665,742968051,742188435,768924562,877032803,963633405,1049115196,1086454301,943348330,688069383,717274485,746229524,740618497,718578698,761331101
Andorra,Gross Domestic Product (GDP),863274691,903412418,977038234,1053134518,1112307890,1118338861,1155286445,1188080109,1205461762,1205962588,1232599024,1230966217,1246309739,1268370865,1291007321,1320977228,1363952868,1439613005,1512951559,1585982189,1645954415,1687860425,1703544285,1685972365,1726152380,1773750928,1856225769,2024542270,2089222102,2174861011,2200215260,2459186598,2603646651,2779506983,3020754002,3248130876,3407623030,3427438873,3098844920,2888113628,2673920655,2558474935,2541092979,2499485941,2533495772
Andorra,"Agriculture, hunting, forestry, fishing (ISIC A-B)",4004925,4191096,4532671,4885816,5160401,5188050,5359349,5511805,5593197,5595240,5716278,5709874,5783663,5889053,5988315,6112499,6333215,6695826,7042613,7320680,7523856,7972440,7990261,7879655,7630927,7711203,10181027,9161555,9589661,6864630,13770797,13041442,12297747,11869814,12796927,12452246,12260680,12875318,12836681,11589469,12405510,12702206,14437019,13093977,13414729
Andorra,"Mining, Manufacturing, Utilities (ISIC C-E)",46123491,48267910,52201821,56267943,59429126,59750448,61724637,63478709,64408929,64430846,65850139,65768902,66600247,67778231,68948604,70551229,72907410,76996751,80842477,84461143,87920356,90598197,91379651,89660042,90382416,96176797,102051528,108239371,106290436,104966731,104260736,110921740,116522193,129317556,142597026,144819803,149585632,149691373,141040144,127220010,127365362,117046658,111913827,114173721,114403460
Andorra,Manufacturing (ISIC D),31908090,33391591,36112985,38925824,41112963,41335371,42700894,43913843,44557216,44574511,45555789,45497527,46070594,46887309,47711394,48804752,50424377,53250578,55935843,58534652,60722667,62596077,63185438,62179474,63157094,65300429,70640437,75137245,74856858,76398034,82484470,85022775,90012573,98305996,108038547,108499975,113133464,112852570,106074862,95989671,96545731,90395696,83496400,79088868,84308304
Andorra,Construction (ISIC F),100216739,104876996,113424949,122258111,129124084,129826227,134121523,137929454,139936583,139977445,143101691,142940008,144693745,147182688,149756204,153536467,158536911,166974353,175132788,183646148,193200890,196219262,195475540,193223169,200201514,222266723,205341767,217055272,237975579,267195521,237527070,261812352,287760061,300855603,335983649,379820300,411203887,394269661,351616521,297860570,240569808,204537475,172680519,146257564,174317471
Andorra,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",332582189,348045432,376410909,405728857,428524681,430843868,445081023,457720288,464421722,464599272,474839352,474252943,480181707,488684524,497280475,508769624,525724593,554758529,582936007,610130109,633591395,653066014,655703924,649133967,658914521,684885883,736594256,758873457,805592771,794354725,608891681,669429357,698355832,758192519,807767044,820132692,830264380,813621765,751910904,683724926,648359745,611752355,586207430,555554788,584449508
Andorra,"Transport, storage and communication (ISIC I)",25765776,26963796,29161185,31432219,33198499,33378847,34481677,35459495,35977631,35994690,36791045,36740815,37192325,37851838,38544343,39436121,40701811,42923620,45157779,47455345,49119192,50260552,50580199,50586622,52290455,52229107,54673532,59235233,65958278,69022096,84757110,94800928,106966222,132791769,146626837,156619410,159090529,164567527,152899851,142592242,144260289,141901891,133332124,127254009,134145158
Andorra,Other Activities (ISIC J-P),257607380,269585661,291554876,314259129,331919433,333724950,344752649,354523125,359694667,359881515,367853656,367347796,371817108,378386287,385460655,394354065,406931112,428853483,451276702,475506252,491028695,502005248,503627920,506094145,530844264,515907588,543694826,580450040,674608816,748772558,999499593,1145491660,1190540061,1216873834,1318117377,1455740491,1576238726,1599711469,1445894983,1402934614,1286849826,1237309675,1266898864,1300206883,1268746353
Andorra,Total Value Added,766300499,801930891,867286412,934832073,987356224,992712390,1025520858,1054622876,1070032729,1070479007,1094152161,1092760340,1106268795,1125772624,1145978597,1172760005,1211135052,1277202564,1342388369,1408519676,1462384384,1500121715,1504757494,1496577600,1540264095,1579177303,1652536936,1733014929,1900015540,1991176261,2048706987,2295497478,2412442116,2549901094,2763888857,2969584943,3138643835,3134737114,2856199083,2665921828,2459810539,2325250259,2285469780,2256540939,2289476681
Angola,Final consumption expenditure,12656502881,13417129721,13442056547,14540803510,14950133346,14253663327,13500310034,13590464790,12932171503,12712413609,13485052023,13535285453,12963573369,14307096958,13252358181,15606429571,14382548048,14065795186,14128639258,15158031464,14791330736,10014214112,8527791560,6246143159,7177792184,8474330247,7209535316,11274465110,14399415180,13382679596,10222597097,16626857564,16299202544,16177336069,16715099479,17739321091,19086191908,20397573554,22368019389,23772564733,25524305126,27996857647,29273498174,31907678821,35156973715
Angola,Household consumption expenditure (including Non-profit institutions serving households),11644701510,12347473895,12368116227,13375387298,13734869643,13132361638,12438868578,12493044581,11879330806,11605377948,12597154287,12589507199,11851258906,13202606295,11830531473,14373756507,13025962649,12634991266,12603675597,13753001319,13368808220,8226162251,6761310285,5353806166,6052078384,7045829655,6652672360,9418188260,13572551102,11262502904,8675505987,15470162277,14903954337,10818780453,11247288477,11813241621,12571016408,13322826326,14410822955,15294778425,16199378199,17859559253,18939645685,20541255203,23505312506
Angola,General government final consumption expenditure,1171999666,1239628730,1244114583,1349316514,1403492115,1302621474,1233207562,1268894376,1215581802,1263420796,1068053901,1123887327,1272615776,1287536873,1571516858,1430954611,1528330613,1593581899,1684097369,1587265854,1597785337,1865620666,1820391542,951822133,1189076734,1498355593,649087643,1951417089,1025274539,2237251571,1640129127,1375740311,1596959353,5360832853,5473594372,5926079469,6508244450,7061765173,7933047678,8451078346,9285171837,10098221738,10306228103,11331199232,11656295370
Angola,Gross capital formation,4256621996,4508134281,4533171678,4905647232,5054044683,4745546490,4514456629,4667522242,4371516822,4342096734,4151390251,4214371569,4781204023,4135645087,4371825170,3464349862,2978479102,3301129000,2696074264,2230369124,2405223996,5408014891,8739398326,6816052601,6714718784,8386683762,12507061494,9685468421,13386285904,10837537068,6088528325,5591095561,6005395742,7751764823,9080462563,10187915840,10619895771,11908337933,15056317867,17192814656,15637147429,18144695917,19508151847,20269687479,21470288725
Angola,Gross fixed capital formation (including Acquisitions less disposals of valuables),4253767928,4505111574,4530132183,4902357992,5050655942,4742364597,4511429682,4664392665,4368585716,4339185355,4148606741,4211545829,4777998222,4132872134,4368893858,3462027012,2976482030,3298915590,2694266544,2228873659,2403611291,5404388813,8733538553,6811482432,6710216560,8381060484,12498675499,9678974307,13377310389,10830270491,6084445962,5587346727,6001369119,7746567259,9161873505,10275043821,10700426624,11981266570,15008934133,16181134776,14744247490,16665423747,17890091748,18376700901,19465177970
Angola,Changes in inventories,-32992964,-34942429,-35136493,-38023541,-39173766,-36782605,-34991433,-36177841,-33883511,-33655476,-32177316,-32665482,-37058985,-32055275,-33885901,-26852084,-23086112,-25586963,-20897200,-17287532,-18642827,-41917380,-67738844,-52831043,-52045607,-65004963,-96941902,-75071809,-103756747,-84001462,-47192021,-43336433,-46547663,-60083723,-77983030,-87127981,-89928348,-99329708,-113462070,-46383179,-44552416,-13199380,-11791136,6143263,6507136
Angola,Exports of goods and services,3045709229,3234747318,3241841234,3501136291,3609438961,3403048763,3284960267,3283119032,3088604229,3111309097,3042470994,3284354209,2860667444,2991309412,3365085997,3166579658,3637971622,4635142032,5866352629,5763757053,5990409850,5657643755,7586797431,6021031015,8806277462,9851582597,12839567598,11215362297,9201083229,14589237567,15609025273,13540829425,15420296549,17426477130,19707036951,24225651603,27687090004,32271785091,35700362818,33026512584,31605436563,29985941964,31545170318,31174861322,30078463757
Angola,Imports of goods and services,4155873911,4405646905,4427347408,4799232291,4955733780,4597459402,4433032833,4544609920,4312566715,4306488080,3759590245,4410176710,4483442791,4364335364,4458620403,4040163959,3341467524,3763189766,3818143418,3774478946,4064039925,4036174309,6226586828,4905662046,6841751506,8109528061,8630970715,9078918095,9508350921,12558629896,8768435394,10788682908,10254643104,12658331448,13561242359,15181987508,16146063087,17373407024,20530674672,20390337980,18541829714,20572167822,20553764349,20984891154,22663682446
Angola,Gross Domestic Product (GDP),15771737723,16718041986,16751478070,18108347794,18669706576,17736221247,16813937742,16948449244,16050181434,16098331978,16484691946,15759365299,15759365299,16421258867,17406534754,18015763382,18587884386,19889202061,20997602503,21078873255,20985237163,21193276262,19955953298,15169833715,15373012925,17678964864,20073468945,21533668758,22543844797,23035636483,23739288623,24484702286,28042329528,28967726402,32140522279,36970901025,41240183545,47014894799,52264583906,53383811053,55285553050,56312611608,60611781653,63164819035,66194226254
Angola,"Agriculture, hunting, forestry, fishing (ISIC A-B)",1648298175,1747199628,1749818667,1891144816,1952799955,1854294261,1757239595,1765965532,1674386974,1696903131,1719425775,1644066467,1617277925,1723419824,1929371659,1779654757,1753899466,1806173083,1755552923,1821817002,1815839244,1785410299,1299778696,694081822,762795924,929848232,1066535920,1175322587,1236439361,1252513071,1368996789,1480912406,1600599439,1640614425,1789464794,1870876616,2175887581,2297250227,2406372237,2531686194,2614378160,2597478578,2729113185,2941328898,2978066445
Angola,"Mining, Manufacturing, Utilities (ISIC C-E)",5506688256,5836304609,5846455967,6318419788,6513533620,6204600788,5865834800,5907505452,5593191323,5613161583,5844594356,5422352472,5468605236,5716282633,6086555198,6915929812,6697595626,7551806919,8879277778,8991941238,8964569614,8311263434,8230858779,6778253529,7598194121,8318037740,9228436176,9985677433,10982604131,11691042889,12197029453,11417140635,13223992175,14638804341,16647772011,20253618453,22984227685,27647160414,30331574029,29161818246,29402440837,28784168338,30427739773,30608329136,32800152618
Angola,Manufacturing (ISIC D),1539256204,1632822872,1636656030,1768636097,1819458303,1728997929,1648280065,1658771473,1565005103,1551595539,1609375708,1587967862,1529865118,1571253917,1579804151,1871100778,1786887736,1333540190,1482234214,1216962754,1015594222,995670052,773635631,728764763,802370001,710899822,729383217,797215858,836279433,895655274,975368594,1050554963,1141898882,1169304455,1363127140,1446629666,1541358295,1572440900,1665447738,1782449041,2124020639,2339924813,2591514056,2919059363,3097821860
Angola,Construction (ISIC F),808517306,857010602,859214772,929059897,956568198,908483059,861837249,871797351,824566703,819247606,843184279,810572553,824884735,838385068,843692000,944856670,837767973,1491737137,1116229544,947368392,934078394,859613083,874702896,711088257,796116009,892771682,999647307,1063739993,1202272563,1279853779,1237052183,1316742602,1435618508,1482993919,1840036671,2077533080,2319550149,2729850361,2973712700,3353639065,4223954166,4577688629,5740899855,5934806220,5872833170
Angola,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",2546052923,2699584495,2705450424,2923878218,3011762136,2862455320,2718933502,2739623532,2588391945,2585069389,2666424938,2573360723,2542479816,2617380183,2735196741,3019616793,3458382555,3478160344,3393909603,3712667182,3667187881,3961593180,3659926696,2623768259,2329757151,2541611653,2811903597,3005299567,3018363946,2922451058,2897964861,3100882159,3395445908,3473541164,3690332580,4072745477,4238155550,4811829845,5658831363,5788877235,5225567604,5014411357,5400355270,5665298790,6217368794
Angola,"Transport, storage and communication (ISIC I)",761835442,808063931,810159105,875339230,900164539,856068210,815305714,822108701,773887357,766224958,799898826,781757925,765734782,767994096,774513897,957712459,1051515660,1147774525,1075645902,986630542,1060068214,1145326369,1058017022,758311728,673823591,734534324,812136036,871088887,870313186,842465056,848970781,880108568,978147421,1017273317,1082493795,1094423352,1195296305,1302420563,1660888606,1893885138,2047385777,2862740893,3074604755,3215065991,3539309648
Angola,Other Activities (ISIC J-P),5684113375,6025242383,6038818292,6530888506,6734848404,6379757651,6060216942,6117542152,5801564853,5813736387,5844311767,5737324733,5729457478,5977912182,6257887380,5791753004,6601416701,6197277647,7053738451,6986765543,7061076087,7628205922,7047307941,5051673482,4486499217,4893899449,5412364670,5790902360,5809840657,5618966069,5602344461,5949543542,6506640981,6758572224,7317672946,7967380363,8847059114,9205857090,9984636347,10937349577,11893640827,12152219508,12946642583,14292047838,15214288330
Angola,Total Value Added,17065703044,18089972942,18126604086,19595342264,20201655659,19188673876,18195386156,18342027111,17370308057,17414361561,17821182293,17075367174,17060182544,17773995718,18785948217,19415599181,20360541687,21622276825,23300430717,23405150943,23465802369,23621993539,22062689220,16510437458,16578202276,18250181757,20269764256,21830834184,23071849122,23572095271,24131690768,24129667632,27115000207,28991156697,32378836768,37336577341,41840549397,47991643311,52864416534,53587696622,55591579944,56147585583,60523063259,62948885379,66823021537
